LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703222.679508,501363.000,14719,2,PG,1,100,2037
1752703222.719508,501403.000,14719,2,PG,1,100,2012
1752703222.759508,501443.000,14737,3,PG,1,100,2023
1752703222.799508,501483.000,14737,3,PG,1,100,2056
1752703222.839508,501523.000,14737,3,PG,1,100,2035
1752703222.879508,501563.000,14756,2,PG,1,100,2033
1752703222.919508,501603.000,14756,2,PG,1,100,2020
1752703222.959509,501643.000,14773,3,PG,1,100,2027
1752703222.999509,501683.000,14773,3,PG,1,100,2031
1752703223.039509,501723.000,14773,3,PG,1,100,2028
1752703223.079509,501763.000,14788,2,PG,1,100,2047
1752703223.119509,501803.000,14788,2,PG,1,100,2024
1752703223.159509,501843.000,14807,3,PG,1,100,2037
1752703223.199509,501883.000,14807,3,PG,1,100,2050
1752703223.239509,501923.000,14807,3,PG,1,100,2034
1752703223.279509,501963.000,14823,2,PG,1,100,2037
1752703223.319509,502003.000,14823,2,PG,1,100,2024
1752703223.359509,502043.000,14840,3,PG,1,100,2041
1752703223.399510,502083.000,14840,3,PG,1,100,2028
1752703223.439510,502123.000,14840,3,PG,1,100,2028
1752703223.479510,502163.000,14859,3,PG,1,100,2027
1752703223.519510,502203.000,14859,3,PG,1,100,2036
1752703223.559510,502243.000,14859,3,PG,1,100,2039
1752703223.599510,502283.000,14874,2,PG,1,100,2029
1752703223.639510,502323.000,14874,2,PG,1,100,2024
1752703223.679510,502363.000,14892,3,PG,1,100,2018
1752703223.719510,502403.000,14892,3,PG,1,100,2040
1752703223.759510,502443.000,14892,3,PG,1,100,2053
1752703223.799510,502483.000,14910,2,PG,1,100,2036
1752703223.839511,502523.000,14910,2,PG,1,100,2040
1752703223.879511,502563.000,14926,3,PG,1,100,2036
1752703223.919511,502603.000,14926,3,PG,1,100,2036
1752703223.959511,502643.000,14926,3,PG,1,100,2024
1752703223.999511,502683.000,14941,2,PG,1,100,2039
